job_id,job_title,company,location,city,state,country,industry,salary,salary_min,salary_max,currency,experience,experience_min,experience_max,employment_type,posting_date,job_description,skills
JOB-006930,,Zenith Analytics,Mumbai,Mumbai,Maharashtra,India,Healthcare,20 LPA,2080000.0,2537708.0,INR,4-5 years,4.0,5.0,Full-time,2026-06-22,"We are hiring a Data Engineer at Zenith Analytics to join our data team in India. The ideal candidate will have strong experience with AWS, Airflow, Hadoop and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Airflow,Hadoop is required. If you are passionate about data and want to grow your career, apply today!","AWS, Airflow, Hadoop, SQL"
JOB-006931,Data Engineer - ETL,Helix Analytics,Bangalore,Bangalore,Karnataka,India,,16 LPA,1690000.0,2457535.0,INR,2-2 years,2.0,2.0,Full-time,2026-07-22,"We are hiring a Data Engineer at Helix Analytics to join our data team in India. The ideal candidate will have strong experience with AWS, Airflow, Hadoop, Kafka and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Airflow,Hadoop is required. If you are passionate about data and want to grow your career, apply today!","AWS, Airflow, Hadoop, Kafka, SQL"
JOB-006932,Data Analytics Associate,AnalyticsHub,Kolkata,Kolkata,West Bengal,India,Banking,9 LPA,960000.0,1317581.0,INR,4-5 years,4.0,5.0,Internship,2026-03-02,"We are hiring a Data Analyst at AnalyticsHub to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Power BI, Python and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Power BI, Python, Tableau"
JOB-006933,Data Science Specialist,Crestwave Systems,Delhi,Delhi,Delhi,India,Consulting,17 LPA,1739999.0,2884715.0,INR,3-4 years,3.0,4.0,Full-time,2026-06-12,"We are hiring a Data Scientist at Crestwave Systems to join our data team in India. The ideal candidate will have strong experience with Machine Learning, Pandas, Python and Scikit-learn. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Machine Learning,Pandas,Python is required. If you are passionate about data and want to grow your career, apply today!","Machine Learning, Pandas, Python, Scikit-learn"
JOB-006934,Data Analytics Associate,InfoSphere Systems,Pune,Pune,Maharashtra,India,Finance,7 LPA,780000.0,1269827.0,INR,2-5 years,2.0,5.0,Full-time,2026-03-19,"We are hiring a Data Analyst at InfoSphere Systems to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,SQL is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, SQL"
JOB-006935,Data Analytics Engineer,Lumina Digital,Kochi,Kochi,Kerala,India,Telecommunications,17 LPA,1760000.0,2305962.0,INR,4-7 years,4.0,7.0,Full-time,2026-03-28,"We are hiring a Analytics Engineer at Lumina Digital to join our data team in India. The ideal candidate will have strong experience with DBT, Git, Looker, Python, SQL and Snowflake. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with DBT,Git,Looker is required. If you are passionate about data and want to grow your career, apply today!","DBT, Git, Looker, Python, SQL, Snowflake"
JOB-006936,Data Governance Analyst,TechNova Solutions,Gurgaon,Gurgaon,Haryana,India,Information Technology,11 LPA,1150000.0,1818227.0,INR,1-4 years,1.0,4.0,Full-time,2026-04-15,"We are hiring a Other at TechNova Solutions to join our data team in India. The ideal candidate will have strong experience with AWS, Excel, Git, Python and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Excel,Git is required. If you are passionate about data and want to grow your career, apply today!","AWS, Excel, Git, Python, SQL"
JOB-006937,Junior Data Engineer,CloudBridge Tech,Bangalore,Bangalore,Karnataka,India,E-commerce,20 LPA,2080000.0,2560660.0,INR,4-6 years,4.0,6.0,Contract,2026-01-30,"We are hiring a Data Engineer at CloudBridge Tech to join our data team in India. The ideal candidate will have strong experience with Docker, Kafka, PostgreSQL and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Docker,Kafka,PostgreSQL is required. If you are passionate about data and want to grow your career, apply today!","Docker, Kafka, PostgreSQL, SQL"
JOB-006938,Business Analyst,Stratum Consulting,Ahmedabad,Ahmedabad,Gujarat,India,Consulting,9 LPA,910000.0,1538225.0,INR,2-5 years,2.0,5.0,Internship,2026-07-02,"We are hiring a Business Analyst at Stratum Consulting to join our data team in India. The ideal candidate will have strong experience with Agile, Data Visualization, Excel, Power BI, SQL and Statistics. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Agile,Data Visualization,Excel is required. If you are passionate about data and want to grow your career, apply today!","Agile, Data Visualization, Excel, Power BI, SQL, Statistics"
JOB-006939,Business Analyst,Vertex Insights,Chennai,Chennai,Tamil Nadu,India,E-commerce,11 LPA,1120000.0,1575436.0,INR,4-5 years,4.0,5.0,Full-time,2026-08-30,"We are hiring a Business Analyst at Vertex Insights to join our data team in India. The ideal candidate will have strong experience with Agile, Excel and Power BI. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Agile,Excel,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Agile, Excel, Power BI"
JOB-006940,Software Engineer - Data,Alpha Analytics,Kolkata,Kolkata,West Bengal,India,Banking,14 LPA,1450000.0,,INR,3-4 years,3.0,4.0,Full-time,2025-10-27,,"AWS, Excel, Git, SQL"
JOB-006941,Senior Data Scientist,CloudBridge Tech,Gurgaon,Gurgaon,Haryana,India,Telecommunications,,3947999.0,5954314.0,INR,9-12 years,9.0,12.0,Full-time,2026-03-09,"We are hiring a Data Scientist at CloudBridge Tech to join our data team in India. The ideal candidate will have strong experience with Pandas, Python, R, SQL, Scikit-learn, Statistics and TensorFlow. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Pandas,Python,R is required. If you are passionate about data and want to grow your career, apply today!","Pandas, Python, R, SQL, Scikit-learn, Statistics, TensorFlow"
JOB-006942,Software Engineer - Data,Lumina Digital,Ahmedabad,Ahmedabad,Gujarat,India,Healthcare,16 LPA,1600000.0,2157886.0,INR,4-7 years,4.0,7.0,Internship,2026-05-11,"We are hiring a Other at Lumina Digital to join our data team in India. The ideal candidate will have strong experience with AWS, Excel, Git, Python and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Excel,Git is required. If you are passionate about data and want to grow your career, apply today!","AWS, Excel, Git, Python, SQL"
JOB-006943,Analytics Analyst,Meridian Data,Ahmedabad,Ahmedabad,Gujarat,India,Banking,6 LPA,600000.0,888535.0,INR,0-3 years,0.0,3.0,Full-time,2026-01-31,"We are hiring a Data Analyst at Meridian Data to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Power BI, Python, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Power BI, Python, SQL, Tableau"
JOB-006944,BI Engineer,Zenith Analytics,Pune,Pune,Maharashtra,India,Information Technology,11 LPA,1100000.0,1476647.0,INR,Fresher,0.0,0.0,Full-time,2026-03-25,"We are hiring a Analytics Engineer at Zenith Analytics to join our data team in India. The ideal candidate will have strong experience with Airflow, Python, SQL and Snowflake. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Airflow,Python,SQL is required. If you are passionate about data and want to grow your career, apply today!","Airflow, Python, SQL, Snowflake"
JOB-006945,BI Analyst,Lumina Digital,Kochi,Kochi,Kerala,India,Manufacturing,11 LPA,1160000.0,,INR,3-4 years,3.0,4.0,Contract,2025-10-26,"We are hiring a BI Analyst at Lumina Digital to join our data team in India. The ideal candidate will have strong experience with Excel, Looker, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Excel,Looker,SQL is required. If you are passionate about data and want to grow your career, apply today!","Excel, Looker, SQL, Tableau"
JOB-006946,Business Analyst,Nimbus Data,Ahmedabad,Ahmedabad,Gujarat,India,Manufacturing,9 LPA,910000.0,1204240.0,INR,2-2 years,2.0,2.0,Full-time,2026-08-29,"We are hiring a Business Analyst at Nimbus Data to join our data team in India. The ideal candidate will have strong experience with Agile, Data Visualization, Excel, SQL and Statistics. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Agile,Data Visualization,Excel is required. If you are passionate about data and want to grow your career, apply today!","Agile, Data Visualization, Excel, SQL, Statistics"
JOB-006947,Data Scientist,Crestwave Systems,Bangalore,Bangalore,Karnataka,India,Telecommunications,22 LPA,2279999.0,3165115.0,INR,,6.0,7.0,Internship,2026-03-31,"We are hiring a Data Scientist at Crestwave Systems to join our data team in India. The ideal candidate will have strong experience with Machine Learning, NumPy, Python and Scikit-learn. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Machine Learning,NumPy,Python is required. If you are passionate about data and want to grow your career, apply today!","Machine Learning, NumPy, Python, Scikit-learn"
JOB-006948,ML Engineer,FusionWorks,Noida,Noida,Uttar Pradesh,India,Finance,26 LPA,2625000.0,3904755.0,INR,5-6 years,5.0,6.0,Full-time,2026-04-08,"We are hiring a Machine Learning Engineer at FusionWorks to join our data team in India. The ideal candidate will have strong experience with Kubernetes, Machine Learning, NLP, PyTorch, SQL and TensorFlow. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Kubernetes,Machine Learning,NLP is required. If you are passionate about data and want to grow your career, apply today!","Kubernetes, Machine Learning, NLP, PyTorch, SQL, TensorFlow"
JOB-006949,,Crestwave Systems,Ahmedabad,Ahmedabad,Gujarat,India,E-commerce,26 LPA,2665000.0,3843460.0,INR,7-7 years,7.0,7.0,,2026-08-07,"We are hiring a Data Engineer at Crestwave Systems to join our data team in India. The ideal candidate will have strong experience with Docker, Python and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Docker,Python,SQL is required. If you are passionate about data and want to grow your career, apply today!","Docker, Python, SQL"
JOB-006950,BA - Data,Stratum Consulting,Kolkata,,West Bengal,India,Banking,11 LPA,1120000.0,1372448.0,INR,4-5 years,4.0,5.0,Full-time,2025-09-13,"We are hiring a Business Analyst at Stratum Consulting to join our data team in India. The ideal candidate will have strong experience with Agile, Data Visualization, Power BI, SQL and Statistics. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Agile,Data Visualization,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Agile, Data Visualization, Power BI, SQL, Statistics"
JOB-006951,Business Intelligence Analyst,DataPulse Inc,Pune,Pune,Maharashtra,India,Telecommunications,11 LPA,1160000.0,1752963.0,INR,3-4 years,3.0,4.0,Full-time,2026-06-07,"We are hiring a BI Analyst at DataPulse Inc to join our data team in India. The ideal candidate will have strong experience with Excel, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Excel,SQL,Tableau is required. If you are passionate about data and want to grow your career, apply today!","Excel, SQL, Tableau"
JOB-006952,Data Science Specialist,DataPulse Inc,Delhi,,Delhi,India,Banking,21 LPA,2100000.0,3272730.0,INR,5-6 years,5.0,6.0,Internship,2026-06-30,"We are hiring a Data Scientist at DataPulse Inc to join our data team in India. The ideal candidate will have strong experience with NumPy, Pandas, Python, Scikit-learn, Statistics and TensorFlow. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with NumPy,Pandas,Python is required. If you are passionate about data and want to grow your career, apply today!","NumPy, Pandas, Python, Scikit-learn, Statistics, TensorFlow"
JOB-006953,Data Analyst,Helix Analytics,Kochi,Kochi,Kerala,India,Healthcare,7 LPA,780000.0,1281758.0,INR,2-5 years,,5.0,Full-time,2026-02-12,"We are hiring a Data Analyst at Helix Analytics to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Power BI, Python, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Power BI,Python is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Power BI, Python, SQL, Tableau"
JOB-006954,Senior Product Manager - Data,Lumina Digital,Chennai,Chennai,Tamil Nadu,India,E-commerce,24 LPA,2449999.0,3351082.0,INR,5-7 years,5.0,7.0,Internship,2026-03-03,"We are hiring a Other at Lumina Digital to join our data team in India. The ideal candidate will have strong experience with AWS, Git, Python and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Git,Python is required. If you are passionate about data and want to grow your career, apply today!","AWS, Git, Python, SQL"
JOB-006955,BI Developer,Helix Analytics,Gurgaon,Gurgaon,Haryana,India,Telecommunications,9 LPA,919999.0,1389151.0,INR,1-1 years,1.0,1.0,Full-time,2026-06-01,"We are hiring a BI Analyst at Helix Analytics to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Power BI, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Power BI,SQL is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Power BI, SQL, Tableau"
JOB-006956,Data Engineer - ETL,CloudBridge Tech,Noida,Noida,Uttar Pradesh,India,Finance,14 LPA,1495000.0,2286083.0,INR,1-2 years,1.0,2.0,Full-time,2026-08-08,"We are hiring a Data Engineer at CloudBridge Tech to join our data team in India. The ideal candidate will have strong experience with AWS, Hadoop, PostgreSQL and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Hadoop,PostgreSQL is required. If you are passionate about data and want to grow your career, apply today!","AWS, Hadoop, PostgreSQL, SQL"
JOB-006957,Data Analyst I,Meridian Data,Ahmedabad,Ahmedabad,Gujarat,India,Information Technology,8 LPA,869999.0,1110941.0,INR,3-4 years,3.0,4.0,Full-time,2026-02-05,"We are hiring a Data Analyst at Meridian Data to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Power BI, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Power BI, SQL, Tableau"
JOB-006958,Senior Data Scientist,Skyline Digital,Kolkata,Kolkata,West Bengal,India,E-commerce,39 LPA,3947999.0,5919096.0,INR,9-12 years,9.0,12.0,Full-time,2026-04-11,"We are hiring a Data Scientist at Skyline Digital to join our data team in India. The ideal candidate will have strong experience with Machine Learning, NumPy, Pandas, Python, R, SQL, Statistics and TensorFlow. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Machine Learning,NumPy,Pandas is required. If you are passionate about data and want to grow your career, apply today!","Machine Learning, NumPy, Pandas, Python, R, SQL, Statistics, TensorFlow"
JOB-006959,Senior Junior Data Engineer,Quantum Data Labs,Chennai,Chennai,Tamil Nadu,India,Finance,31 LPA,3185000.0,4692615.0,INR,5-7 years,5.0,7.0,Full-time,2025-11-30,"We are hiring a Data Engineer at Quantum Data Labs to join our data team in India. The ideal candidate will have strong experience with AWS, Airflow, Docker, PostgreSQL, Python and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Airflow,Docker is required. If you are passionate about data and want to grow your career, apply today!","AWS, Airflow, Docker, PostgreSQL, Python, SQL"
JOB-006960,Data Scientist,Alpha Analytics,Chennai,Chennai,Tamil Nadu,India,Healthcare,,1380000.0,2244135.0,INR,1-2 years,1.0,2.0,Internship,2026-03-07,"We are hiring a Data Scientist at Alpha Analytics to join our data team in India. The ideal candidate will have strong experience with NumPy, Pandas, Python, SQL, Scikit-learn and TensorFlow. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with NumPy,Pandas,Python is required. If you are passionate about data and want to grow your career, apply today!","NumPy, Pandas, Python, SQL, Scikit-learn, TensorFlow"
JOB-006961,BA - Data,DataPulse Inc,Kochi,Kochi,Kerala,India,Information Technology,10 LPA,1015000.0,1682365.0,INR,3-4 years,3.0,4.0,Full-time,2026-07-27,"We are hiring a Business Analyst at DataPulse Inc to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Power BI, SQL and Statistics. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Power BI, SQL, Statistics"
JOB-006962,Data Engineer,Pinnacle Data Corp,Kochi,Kochi,Kerala,India,Manufacturing,14 LPA,1495000.0,2420966.0,INR,1-4 years,1.0,4.0,Contract,2026-04-01,"We are hiring a Data Engineer at Pinnacle Data Corp to join our data team in India. The ideal candidate will have strong experience with AWS, Airflow, Hadoop, Kafka and Spark. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Airflow,Hadoop is required. If you are passionate about data and want to grow your career, apply today!","AWS, Airflow, Hadoop, Kafka, Spark"
JOB-006963,Software Engineer - Data,Stratum Consulting,Bangalore,Bangalore,Karnataka,India,Finance,19 LPA,1900000.0,2570938.0,INR,6-8 years,6.0,8.0,Full-time,2026-03-25,"We are hiring a Other at Stratum Consulting to join our data team in India. The ideal candidate will have strong experience with Excel, Git, Python and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Excel,Git,Python is required. If you are passionate about data and want to grow your career, apply today!","Excel, Git, Python, SQL"
JOB-006964,Senior Data Analyst,Orbit Tech Solutions,Ahmedabad,Ahmedabad,Gujarat,India,Consulting,18 LPA,1848000.0,2416022.0,INR,8-11 years,8.0,11.0,Full-time,2025-10-23,"We are hiring a Data Analyst at Orbit Tech Solutions to join our data team in India. The ideal candidate will have strong experience with Excel, Power BI and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Excel,Power BI,SQL is required. If you are passionate about data and want to grow your career, apply today!","Excel, Power BI, SQL"
JOB-006965,Senior Analytics Analyst,Pinnacle Data Corp,Mumbai,Mumbai,Maharashtra,India,Banking,17 LPA,1722000.0,2076650.0,INR,7-7 years,7.0,7.0,Full-time,2025-09-10,,"Data Visualization, Excel, Python, SQL, Tableau"
JOB-006966,Senior Senior Data Scientist,FusionWorks,Pune,Pune,Maharashtra,India,,31 LPA,3191999.0,4440882.0,INR,6-9 years,6.0,9.0,Full-time,2026-07-21,"We are hiring a Data Scientist at FusionWorks to join our data team in India. The ideal candidate will have strong experience with NumPy, Pandas, Scikit-learn and Statistics. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with NumPy,Pandas,Scikit-learn is required. If you are passionate about data and want to grow your career, apply today!","NumPy, Pandas, Scikit-learn, Statistics"
JOB-006967,Product Manager - Data,Vertex Insights,Chennai,Chennai,Tamil Nadu,India,Telecommunications,13 LPA,1300000.0,2164563.0,INR,2-3 years,2.0,3.0,Full-time,2026-08-25,"We are hiring a Other at Vertex Insights to join our data team in India. The ideal candidate will have strong experience with AWS, Excel, Git, Python and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Excel,Git is required. If you are passionate about data and want to grow your career, apply today!","AWS, Excel, Git, Python, SQL"
JOB-006968,,Skyline Digital,Mumbai,Mumbai,Maharashtra,India,Banking,24 LPA,2464000.0,4105357.0,INR,8-10 years,8.0,10.0,Internship,2026-07-20,"We are hiring a BI Analyst at Skyline Digital to join our data team in India. The ideal candidate will have strong experience with Excel, Looker, Power BI and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Excel,Looker,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Excel, Looker, Power BI, SQL"
JOB-006969,AI Engineer,Crestwave Systems,Kolkata,Kolkata,West Bengal,India,E-commerce,21 LPA,2175000.0,2689155.0,INR,3-5 years,3.0,5.0,Full-time,2025-11-08,"We are hiring a Machine Learning Engineer at Crestwave Systems to join our data team in India. The ideal candidate will have strong experience with Computer Vision, NLP, PyTorch, Python, Spark and TensorFlow. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Computer Vision,NLP,PyTorch is required. If you are passionate about data and want to grow your career, apply today!","Computer Vision, NLP, PyTorch, Python, Spark, TensorFlow"
JOB-006970,Data Governance Analyst,Crestwave Systems,Pune,Pune,Maharashtra,India,E-commerce,13 LPA,1300000.0,1951759.0,INR,2-5 years,2.0,5.0,Internship,2026-03-14,"We are hiring a Other at Crestwave Systems to join our data team in India. The ideal candidate will have strong experience with Excel, Git and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Excel,Git,SQL is required. If you are passionate about data and want to grow your career, apply today!","Excel, Git, SQL"
JOB-006971,Senior Data Engineer,Crestwave Systems,Mumbai,Mumbai,Maharashtra,India,Information Technology,40 LPA,4004000.0,6690894.0,INR,8-8 years,8.0,8.0,Full-time,2026-02-06,"We are hiring a Data Engineer at Crestwave Systems to join our data team in India. The ideal candidate will have strong experience with AWS, Docker, Kafka, PostgreSQL, Python and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Docker,Kafka is required. If you are passionate about data and want to grow your career, apply today!","AWS, Docker, Kafka, PostgreSQL, Python, SQL"
JOB-006972,Data Analytics Associate,Quantum Data Labs,Delhi,Delhi,Delhi,India,Banking,6 LPA,600000.0,1011079.0,INR,0-1 years,0.0,1.0,Full-time,2026-05-13,,"Data Visualization, Excel, Power BI, Python, SQL, Tableau"
JOB-006973,Junior Business Analyst,Meridian Data,Mumbai,Mumbai,Maharashtra,India,Telecommunications,7 LPA,700000.0,948740.0,INR,Fresher,0.0,3.0,Full-time,2026-07-25,"We are hiring a Business Analyst at Meridian Data to join our data team in India. The ideal candidate will have strong experience with Agile, Data Visualization, Power BI, SQL and Statistics. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Agile,Data Visualization,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Agile, Data Visualization, Power BI, SQL, Statistics"
JOB-006974,Senior Junior Data Scientist,Nimbus Data,Gurgaon,Gurgaon,Haryana,India,Consulting,31 LPA,3191999.0,4048819.0,INR,6-8 years,6.0,8.0,Full-time,2026-01-01,"We are hiring a Data Scientist at Nimbus Data to join our data team in India. The ideal candidate will have strong experience with Machine Learning, NumPy, Pandas, R, Scikit-learn, Statistics and TensorFlow. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Machine Learning,NumPy,Pandas is required. If you are passionate about data and want to grow your career, apply today!","Machine Learning, NumPy, Pandas, R, Scikit-learn, Statistics, TensorFlow"
JOB-006975,Senior Data Engineer,InfoSphere Systems,Ahmedabad,Ahmedabad,Gujarat,India,,34 LPA,3458000.0,4759363.0,INR,6-8 years,6.0,8.0,Full-time,2026-04-05,"We are hiring a Data Engineer at InfoSphere Systems to join our data team in India. The ideal candidate will have strong experience with AWS, Airflow, Kafka and PostgreSQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Airflow,Kafka is required. If you are passionate about data and want to grow your career, apply today!","AWS, Airflow, Kafka, PostgreSQL"
JOB-006976,Senior Junior Data Analyst,Meridian Data,Delhi,Delhi,Delhi,India,E-commerce,19 LPA,1973999.0,2956792.0,INR,9-11 years,9.0,11.0,Full-time,2026-01-12,"We are hiring a Data Analyst at Meridian Data to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,SQL is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, SQL, Tableau"
JOB-006977,Data Engineer,DataPulse Inc,Ahmedabad,Ahmedabad,Gujarat,India,Healthcare,22 LPA,2275000.0,3464876.0,INR,5-7 years,5.0,7.0,Full-time,2026-04-18,"We are hiring a Data Engineer at DataPulse Inc to join our data team in India. The ideal candidate will have strong experience with AWS, Hadoop, PostgreSQL, SQL and Spark. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Hadoop,PostgreSQL is required. If you are passionate about data and want to grow your career, apply today!","AWS, Hadoop, PostgreSQL, SQL, Spark"
JOB-006978,BI Engineer,Helix Analytics,Chennai,Chennai,Tamil Nadu,India,Consulting,12 LPA,1264999.0,1605761.0,INR,,1.0,3.0,Full-time,2026-01-14,"We are hiring a Analytics Engineer at Helix Analytics to join our data team in India. The ideal candidate will have strong experience with Airflow, DBT, Git, Looker, Python, SQL and Snowflake. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Airflow,DBT,Git is required. If you are passionate about data and want to grow your career, apply today!","Airflow, DBT, Git, Looker, Python, SQL, Snowflake"
JOB-006979,BI Engineer,InfoSphere Systems,Delhi,Delhi,Delhi,India,Banking,14 LPA,1430000.0,1817432.0,INR,,2.0,2.0,Internship,2025-10-27,"We are hiring a Analytics Engineer at InfoSphere Systems to join our data team in India. The ideal candidate will have strong experience with Airflow, DBT, Git and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Airflow,DBT,Git is required. If you are passionate about data and want to grow your career, apply today!","Airflow, DBT, Git, SQL"
